"시점","행정구역(시군구)별","성별",15세,16세,17세,18세,19세,20세,21세,22세,23세,24세,25세,26세,27세,28세,29세,30세,31세,32세,33세,34세,35세,36세,37세,38세,39세,40세,41세,42세,43세,44세,45세,46세,47세,48세,49세
"2015","광진구","여자",1845.5,1903,1998.5,2081.5,2326,2462,2534.5,2729.5,3040,3030.5,3072.5,3274,3303,3316,3366,3377.5,3432,3613,3576.5,3371,3216.5,2819.5,2670,2772,2705.5,2796,2955,3084.5,3181,3265.5,3248,3242.5,3131,2848,2839.5
"2015","동대문구","여자",1616.5,1660,1745.5,1829,2145.5,2410,2493,2578,2779,2718.5,2563,2603,2628,2557.5,2589,2663.5,2756,2965.5,3128,3067.5,2982,2648,2552,2657.5,2619.5,2649,2778.5,2826,2877,2925,2890.5,2856,2764.5,2581.5,2533.5
"2015","중랑구","여자",1946.5,1982,2122.5,2326,2504,2702.5,2751,2953.5,3099,2957.5,2925.5,3011,3033.5,2966.5,3043,3140.5,3178,3473,3609,3527,3467,3019,2791.5,2787,2789,2950.5,3140,3246.5,3333.5,3449.5,3481,3553.5,3639.5,3407,3380.5
"2015","성북구","여자",2344,2306,2382,2491.5,2781.5,3081,3211,3379.5,3521.5,3384,3275.5,3292.5,3241,3265,3267.5,3280,3386,3621.5,3839,3865,3869,3531.5,3397.5,3547,3623,3893.5,4125.5,4151,4185.5,4233,4097.5,3927,3762,3444.5,3364.5
"2015","강북구","여자",1551,1653.5,1748.5,1800.5,1916.5,2057,2103,2204,2369,2241.5,2091.5,2100.5,2026.5,2003,2127,2133.5,2277,2590,2611.5,2533.5,2561,2382,2280,2367.5,2339.5,2504.5,2665,2712.5,2828.5,2888,2838,2880.5,2816,2561,2552.5
"2015","도봉구","여자",1902.5,1934.5,2081,2132.5,2204,2297.5,2329,2470.5,2522.5,2356,2331.5,2310.5,2224.5,2166,2190.5,2270,2363.5,2561.5,2724.5,2748.5,2687.5,2403,2303,2408.5,2454,2581,2819,2999,3103,3216,3167,3243,3176,2906.5,2952
"2015","노원구","여자",3869.5,3835.5,3962.5,4038.5,4127.5,4204,4102.5,4084,4052.5,3817,3534,3455,3381.5,3417,3597.5,3642,3928,4335,4458,4470.5,4474,4155,4056.5,4250.5,4418,4802,5175,5507.5,5899,6081.5,5933.5,5800,5543,5037.5,4805.5
"2015","은평구","여자",2631,2591.5,2767.5,2951,2978.5,2988.5,3138.5,3233.5,3389.5,3281,3170.5,3228,3309,3312.5,3421.5,3562.5,3859,4097.5,4339.5,4410.5,4348.5,3924.5,3748.5,3856.5,3833,4019.5,4309.5,4452.5,4544,4523,4399,4311,4162,3826.5,3770.5
"2015","서대문구","여자",1501,1513.5,1600.5,1756.5,1967,2126,2244.5,2346,2427,2444,2355,2350.5,2346,2302.5,2269.5,2269.5,2356.5,2520,2595,2563,2460,2200.5,2158,2215,2208,2371,2557,2630,2715,2793.5,2722.5,2681.5,2627,2360.5,2290
"2015","마포구","여자",1841.5,1759.5,1819,1935,2175,2384.5,2474.5,2686,2966.5,3061,3080,3220.5,3362.5,3499,3645.5,3659.5,3870.5,4083,4061,3947,3844,3414,3323.5,3482,3372,3418.5,3587.5,3599.5,3618.5,3513,3328,3185.5,3032.5,2716,2681
"2015","양천구","여자",3398,3365,3445,3498.5,3435.5,3445.5,3374.5,3347.5,3400.5,3154.5,3000.5,3010,2999.5,3013,3054,3102,3304.5,3581,3698,3697.5,3670.5,3423.5,3374,3551,3652.5,4025.5,4389.5,4706,5012,5176,5144.5,5075.5,4838,4375,4273.5
"2015","강서구","여자",2888.5,2855.5,3093,3289,3434,3538,3680.5,3967.5,4264,4248.5,4203.5,4459,4542,4569.5,4785.5,4988.5,5265.5,5736.5,5873,5684,5592.5,5095,4774,4704,4619,4790.5,4942.5,4863,4911.5,4876.5,4752.5,4718.5,4647,4350.5,4369
"2015","구로구","여자",1887.5,1889,2022.5,2162,2280,2438.5,2518,2652,2855,2810,2821,2979.5,3052,3135.5,3278.5,3448,3667.5,4028.5,4159.5,4110.5,4106.5,3659.5,3469.5,3478.5,3376.5,3396.5,3502,3418.5,3339.5,3399,3322,3320,3245.5,2979.5,2987.5
"2015","금천구","여자",1061.5,1153,1240.5,1264.5,1333.5,1441.5,1521.5,1610,1707,1715.5,1661.5,1632.5,1676,1676.5,1667.5,1688.5,1758.5,1864.5,1901,1845.5,1806,1650,1546,1585.5,1644,1678,1796,1849.5,1879,1958.5,1972,1993,2027.5,1927.5,1962.5
"2015","영등포구","여자",1562,1631,1767,1818,1992,2121.5,2175.5,2390.5,2735.5,2819.5,2839.5,3020.5,3173,3232,3309.5,3315,3456,3633,3631,3524.5,3489,3101.5,2946.5,3042.5,2928.5,2875.5,2993.5,3058,3051,3073,2975.5,2992,2888.5,2679,2656.5
"2015","동작구","여자",1682.5,1790,1941.5,2021,2278.5,2502.5,2650.5,2818.5,3140.5,3234,3252,3374.5,3463,3542.5,3658,3612,3609.5,3929.5,3899.5,3782,3738.5,3420.5,3227,3226.5,3150,3211,3215.5,3198,3270,3253.5,3188,3157.5,3068.5,2832.5,2750.5
"2015","관악구","여자",1894.5,2007,2181.5,2395,2689,3029,3395.5,3876.5,4550.5,4925.5,5163,5416.5,5461.5,5379.5,5255,5019,5047,5237,5189,4876,4581,4058,3757,3729,3591.5,3673.5,3728.5,3722.5,3836,3795.5,3638,3626.5,3563,3311,3314.5
"2015","서초구","여자",2776,2602,2598,2658,2762,2740,2727.5,2843,2961.5,2938,3031.5,3238.5,3333.5,3484.5,3593,3700.5,3971.5,4343.5,4384.5,4434,4384.5,4005.5,3909.5,4144.5,4022,4111.5,4400,4502,4615,4595.5,4435,4184,3935,3373.5,3165.5
"2015","강남구","여자",3664,3639.5,3890.5,3931.5,3866.5,3836.5,3802.5,3944,4159.5,4235.5,4271,4543,4722,4889,5060,5265.5,5562,5921,6050.5,5864,5773,5157.5,4740,4835.5,4683,4847,5241,5508,5775.5,6030.5,6027.5,5791.5,5571.5,4845,4592.5
"2015","송파구","여자",3818,3710.5,3908.5,4169.5,4220.5,4200.5,4259,4385.5,4541.5,4620.5,4675.5,4865,5040,5237,5482.5,5617.5,5905,6368,6545,6475,6431.5,5761.5,5390,5433.5,5296.5,5523.5,5860.5,6098,6247,6163,5989.5,5953.5,5710,5159.5,5100
"2015","강동구","여자",2479,2492.5,2625.5,2726,2834,2900,2884,3093,3262.5,3137,3148.5,3194.5,3259.5,3319.5,3391,3461,3680.5,4091.5,4247,4173,4111.5,3715.5,3488,3485.5,3377.5,3539.5,3734,3861,3945,3994.5,4033.5,4032,3990,3659,3628
"2015","부산광역시","여자",17854,18144,19229.5,20290.5,21130,22071.5,22525.5,23185.5,23499.5,21793.5,20784.5,20682.5,20321,20016.5,20104,20669.5,22250,24744.5,26451.5,27029.5,26794,24396.5,23034.5,23301.5,23533.5,25383.5,27033,27757,28577,29370,29569,30215.5,30361.5,28356,27812.5
"2015","중구","여자",184.5,182,197.5,214.5,227.5,233.5,250,280.5,302,274.5,271,285,283.5,259.5,258.5,243,262.5,293.5,316.5,297.5,290,262.5,243,243.5,265.5,305,308,297.5,321.5,360,354.5,361.5,347.5,320.5,347
"2015","서구","여자",529.5,558,602,622.5,654,711.5,732,772.5,799,743,660.5,639,623.5,594,594,608,638.5,696.5,728,758.5,723,656,612,598.5,625,688,768,816,831.5,832.5,849.5,853,848.5,808.5,836.5
"2015","동구","여자",384,399.5,414.5,456,466,488,521.5,532,533,508.5,513.5,516,469.5,478.5,461.5,486,501.5,548.5,578.5,560.5,568,522,493,480,478.5,545.5,615,608.5,630.5,646,661,695.5,664.5,655.5,636.5
"2015","영도구","여자",573,608.5,658.5,710.5,727.5,737,713,745,740.5,665,659,672,629.5,589.5,612.5,637.5,650.5,707,736.5,805.5,816.5,727,680.5,694.5,749,799.5,855.5,896,890,925,956,979.5,995.5,922.5,941
"2015","부산진구","여자",1692.5,1737.5,1847.5,1953,2133.5,2375.5,2579.5,2675,2850.5,2767.5,2646,2715.5,2645,2618.5,2619,2632.5,2758.5,3035,3121.5,3075,3027,2701.5,2506.5,2588.5,2580,2668.5,2841,2923,3012.5,3005,2963.5,3035,3110.5,2950.5,2901.5
"2015","동래구","여자",1540,1550,1613.5,1720.5,1729,1706.5,1720,1772,1794.5,1689,1632,1631.5,1592,1554,1501,1517.5,1682.5,1843,1928,1990.5,2043.5,1888,1789,1858,1948,2095.5,2211,2291,2326.5,2418.5,2427.5,2483,2471.5,2316.5,2263
"2015","남구","여자",1529.5,1485,1495.5,1586,1723,1857,1883.5,1962.5,1957,1744,1654,1621,1592,1552.5,1539.5,1545,1701.5,1922,2029,2084.5,2152,2026,1905.5,1975.5,1959,2080,2303,2350,2373,2424,2400,2457.5,2391.5,2161,2096.5
"2015","북구","여자",1742.5,1797,1958,2090.5,2163,2245.5,2244.5,2311,2270,2059.5,2007.5,1924.5,1889.5,1808.5,1738,1735,1858,2059.5,2177,2180.5,2144.5,1997,1892.5,1929.5,1942.5,2142.5,2343,2473,2600.5,2727,2882.5,3035,3094.5,2974.5,2896.5
"2015","해운대구","여자",2576,2557.5,2672,2788,2734.5,2747,2761.5,2722,2754.5,2561,2345.5,2270,2264,2257,2275,2300.5,2488.5,2836.5,3134.5,3328,3381.5,3132,3032,3124.5,3240.5,3581,3788.5,3923,4172.5,4286.5,4153,4115.5,4129,3737.5,3588.5
"2015","사하구","여자",1826.5,1882,2037,2137.5,2137,2215,2257,2338,2307.5,2076,1925,1937.5,1889,1867,1923.5,2040,2190.5,2461.5,2623.5,2653.5,2532,2258.5,2201.5,2213,2246.5,2440.5,2568.5,2615,2719.5,2864,2928,2983,2969,2779,2774
"2015","금정구","여자",1233.5,1291.5,1392.5,1475.5,1653.5,1817.5,1872.5,1868.5,1831.5,1666,1548,1528,1475,1374,1325,1365,1416,1536,1649.5,1694,1700,1552,1447.5,1462.5,1489,1613.5,1743.5,1879,1962.5,2019.5,2098.5,2171.5,2205,2119,2090
"2015","강서구","여자",307,322,338,336.5,365.5,353.5,364.5,393,406.5,397.5,414.5,449,459,488.5,556.5,639,751.5,865.5,981,949,910,795,696,661,615,638,601.5,570,530.5,541.5,538,523,536.5,508,489
"2015","연제구","여자",1022,1018,1110.5,1145,1229,1251,1243.5,1300,1358.5,1271.5,1246.5,1212,1165.5,1169.5,1206,1240.5,1327.5,1442,1592.5,1675,1658.5,1494,1426.5,1464.5,1445,1560.5,1670,1685.5,1775,1765.5,1771.5,1821,1872,1716.5,1638
"2015","수영구","여자",806.5,833.5,884,952,982,1037,1064,1159.5,1223,1181,1128.5,1152.5,1190,1191,1223.5,1231,1295,1421,1482.5,1479,1441.5,1319,1215,1198,1191,1270.5,1364.5,1385,1427,1489,1474,1464,1444.5,1349.5,1321
"2015","사상구","여자",1126,1182,1289.5,1390,1479,1603,1645,1662.5,1674,1543,1535,1526.5,1472.5,1462,1448.5,1492,1586,1736.5,1851.5,1838.5,1748,1572.5,1458.5,1437.5,1436.5,1551.5,1641.5,1681,1717.5,1860.5,1969.5,2125,2227,2105.5,2080.5
"2015","기장군","여자",781,740,719,712.5,726,693,673.5,691.5,697.5,646.5,598,602.5,681.5,752.5,822,957,1141.5,1340.5,1521.5,1660,1658,1493.5,1435.5,1372.5,1322.5,1403.5,1410.5,1363.5,1286.5,1205.5,1142,1112.5,1054.5,931.5,913
"2016","서울특별시","여자",48772.5,51442.5,51693,54721,58948,62185.5,65183.5,67387,72090.5,76504.5,75332,73744,74939.5,75370,75483,76681.5,77387.5,80588.5,86718,88845,87385,85844,77695.5,73921,75877.5,75272,78642.5,83264.5,85654.5,88040.5,89263.5,87519.5,86193,83514.5,76153.5
"2016","종로구","여자",703,761.5,766.5,788,1004.5,1080,1115,1109.5,1175.5,1188,1197.5,1163.5,1127.5,1095,1080.5,1100,1044,1040.5,1078,1114,1129,1081,1010.5,968,1012,1022,1118,1256,1272.5,1347.5,1410.5,1390.5,1338,1312.5,1230
"2016","중구","여자",411.5,465.5,478,554.5,671,681,737,795,877,974,943.5,884.5,925,928,907,954.5,984,1030,1089.5,1089,1053.5,1039.5,925.5,856,879.5,881,889.5,908,933,976,996,983.5,982.5,951.5,858.5
"2016","용산구","여자",946.5,1017,1011.5,1034,1132.5,1270.5,1424,1465.5,1538.5,1670,1665,1621.5,1643.5,1692.5,1776,1784.5,1784,1885,2074,2129.5,2107,2023,1796,1720.5,1764,1764,1810.5,1881.5,1985.5,2063,2046,2037.5,1969,1853,1670.5
"2016","성동구","여자",1236.5,1360,1399,1474,1710.5,1827.5,1917.5,2006,2135,2230.5,2249,2221,2281.5,2305,2282,2361,2458,2501,2736.5,2819,2747.5,2695.5,2447,2229,2263,2235.5,2348.5,2429.5,2470.5,2520,2581,2510,2455,2374,2183.5
"2016","광진구","여자",1665.5,1824.5,1888.5,1996,2193.5,2457,2591.5,2700,2984,3231.5,3162.5,3192.5,3306,3349.5,3265.5,3266.5,3209,3264.5,3474,3405,3231.5,3067,2719.5,2598.5,2713,2661.5,2745,2920,3039.5,3157.5,3216.5,3190.5,3173,3075,2822.5
"2016","동대문구","여자",1509,1626.5,1656,1775.5,2082.5,2370,2506.5,2585.5,2741.5,2884,2700.5,2575.5,2557.5,2555,2454,2522.5,2552,2616.5,2871.5,2989.5,2965,2832.5,2559,2472,2572.5,2510,2579,2701.5,2752.5,2814,2892.5,2878.5,2807.5,2766,2556.5
"2016","중랑구","여자",1792.5,1974,1985,2122.5,2371,2519.5,2709.5,2817.5,3002.5,3160,3032,2931.5,2993,2958,2900,2988.5,3069,3110,3351,3456.5,3405,3336.5,2904.5,2690,2736.5,2712,2895,3080.5,3187.5,3309.5,3420.5,3440.5,3571,3611,3403.5
"2016","성북구","여자",2249.5,2307.5,2286,2421,2768.5,3005.5,3209.5,3311.5,3475,3559.5,3323.5,3185.5,3102,3098.5,3125,3130.5,3091.5,3182,3510.5,3683.5,3741.5,3746.5,3407.5,3282.5,3419,3538.5,3793,4010.5,4061.5,4143.5,4175,4008,3854.5,3724,3393
"2016","강북구","여자",1445,1565.5,1647.5,1761.5,1855,1977,2139.5,2147,2258,2412,2243.5,2120,2044.5,2014,1956,2002.5,2057,2186.5,2448,2489,2423.5,2482,2300.5,2205,2274,2253.5,2429.5,2607,2668.5,2760,2855,2824.5,2873,2787.5,2555.5
"2016","도봉구","여자",1796,1893.5,1928.5,2071.5,2145,2201.5,2290.5,2327.5,2469.5,2468,2342,2275,2254.5,2163,2075,2151.5,2202.5,2296,2479.5,2673.5,2726.5,2619.5,2356,2288.5,2365,2407.5,2560.5,2812.5,2968.5,3081,3186,3156,3222,3178.5,2906.5
"2016","노원구","여자",3681,3788.5,3773,3920,4038,4124,4165,4009,4004,3939.5,3652,3405.5,3387.5,3287,3364,3550.5,3591.5,3834.5,4191.5,4337,4316.5,4380,4067.5,3997,4232.5,4410,4760.5,5160.5,5474,5831,5983.5,5830.5,5654,5418.5,4887
"2016","은평구","여자",2493.5,2649.5,2608.5,2769,2958.5,2987.5,3026.5,3182.5,3338,3461.5,3364.5,3246.5,3292,3317,3269,3342.5,3509,3742,4000,4217.5,4322.5,4206.5,3815,3675.5,3805,3776,3960,4278,4383,4488.5,4500.5,4367,4264,4159.5,3801.5
"2016","서대문구","여자",1480,1530,1532,1640,1919.5,2130,2245,2368,2436.5,2573,2548.5,2362,2337,2307.5,2245.5,2218,2235.5,2347,2484,2580,2547,2444.5,2214,2143.5,2218.5,2222,2355,2566,2634.5,2723,2781.5,2749.5,2699,2629,2387.5
"2016","마포구","여자",1730.5,1808.5,1743,1830.5,2077.5,2341.5,2521.5,2661.5,2916.5,3222,3244.5,3231,3345,3416.5,3561.5,3653.5,3631,3790.5,3945.5,3945,3797,3686.5,3338.5,3216.5,3370,3256,3308.5,3489.5,3536.5,3523,3451.5,3287.5,3142.5,2998,2700.5
"2016","양천구","여자",3186,3301.5,3301,3355.5,3325.5,3291.5,3320,3254.5,3261.5,3328.5,3101.5,2947.5,2990.5,2929,2971,2988.5,3048.5,3218,3539.5,3645,3659,3696.5,3446,3419,3574.5,3751,4090,4422,4756,5008.5,5097,5052,4922,4696.5,4261
"2016","강서구","여자",2839,2933.5,2884,3124,3332,3463,3652,3875,4256,4570,4567.5,4531.5,4666.5,4750,4803.5,4929.5,5014,5302.5,5754.5,5814,5649.5,5534.5,5037,4671.5,4650,4575,4762.5,4883.5,4871,4880,4882,4768,4725.5,4638.5,4320
"2016","구로구","여자",1788,1908,1894,2045,2213,2354.5,2509.5,2582,2823.5,2995,2953.5,2937.5,3036.5,3103.5,3129,3265,3325.5,3564,3890.5,3978,3949.5,3908,3523.5,3289,3348.5,3224,3255.5,3410.5,3314.5,3324.5,3366,3304.5,3338,3224.5,2964
"2016","금천구","여자",983.5,1072.5,1143,1236,1291,1376,1460,1557,1693.5,1790.5,1788,1680,1654,1645,1658,1634,1632,1713,1789,1840.5,1775.5,1747.5,1603.5,1475,1537,1602,1636.5,1753,1818,1841,1938,1958,1986,2024.5,1936.5
"2016","영등포구","여자",1453,1568,1606,1769,1854,2012.5,2166.5,2257.5,2607.5,2968.5,3030,3016,3109.5,3217,3276.5,3278.5,3290.5,3341.5,3501.5,3514.5,3393.5,3312.5,2942.5,2809.5,2922.5,2783,2738.5,2873.5,2954,2960,2990.5,2917,2918.5,2816.5,2635
"2016","동작구","여자",1613.5,1706.5,1803,1982.5,2220.5,2423.5,2640,2851.5,3104,3383.5,3392,3370,3444.5,3402.5,3478.5,3535,3425.5,3460.5,3741.5,3732,3617.5,3610,3282.5,3124.5,3140.5,3057,3110.5,3127.5,3148,3213,3218.5,3159,3172,3087.5,2830
"2016","관악구","여자",1771,1923,2022.5,2225,2669,3048,3415.5,3911.5,4582.5,5254,5471.5,5458,5492.5,5372,5149.5,4881.5,4672.5,4686.5,4873.5,4867,4560.5,4305.5,3799,3554.5,3508,3422.5,3538.5,3603.5,3625.5,3717.5,3731,3588.5,3610,3558.5,3310
"2016","서초구","여자",2671.5,2627.5,2553,2575.5,2641,2681,2721,2755,2902.5,3088.5,3067,3141,3283.5,3417,3491.5,3578.5,3654,3870,4190,4344,4391,4351.5,3984.5,3909,4115.5,4015,4126,4402,4479.5,4567,4546.5,4382,4102,3840,3306.5
"2016","강남구","여자",3442.5,3629.5,3681,3822,3775,3684,3740.5,3748,3978,4241,4367,4380.5,4601,4739.5,4800.5,4858,5063.5,5257.5,5601,5787,5629.5,5548,5022,4715,4804.5,4712,4965.5,5295.5,5595.5,5817,6055,5949.5,5638.5,5366.5,4648.5
"2016","송파구","여자",3636,3768.5,3654.5,3867.5,4091.5,4149.5,4166,4284.5,4459.5,4717.5,4822.5,4787,4950.5,5137,5302,5521.5,5535,5823.5,6259.5,6417,6328.5,6321.5,5684.5,5289,5346.5,5247.5,5471.5,5769.5,5999,6172.5,6085.5,5901,5863.5,5583,5065.5
"2016","강동구","여자",2248.5,2432,2448,2561,2608,2729.5,2794,2824.5,3070.5,3194,3103,3079.5,3114,3171,3162,3185,3308.5,3525.5,3844,3978,3918,3868,3509.5,3322.5,3305.5,3233.5,3395,3623,3726,3802,3857.5,3886,3912,3840.5,3520
"2016","부산광역시","여자",16964.5,17839.5,18143.5,19211,20337,21400,22274,22626.5,23176.5,23266,21419,20430.5,20368,19937.5,19622.5,19667.5,20314,21974.5,24533,26261,26855.5,26739,24307,22954.5,23211.5,23481.5,25336.5,26990,27706.5,28493,29310,29534.5,30138,30274.5,28189.5
"2016","중구","여자",159.5,184.5,186.5,201.5,222,232.5,244.5,267,305.5,308.5,278,286,278,264,254,248,237,243.5,272,289,281.5,281,244.5,232,236,257.5,296,300.5,286.5,332.5,360,357.5,353,344.5,321
"2016","서구","여자",495.5,508.5,553,587.5,600.5,677.5,719,749.5,805,799,699.5,630,609.5,594.5,553.5,538.5,568.5,602,660,715,737.5,699.5,633.5,603,586,608.5,687,756,794.5,810.5,817.5,821.5,841,835.5,795
"2016","동구","여자",354,376,392.5,411.5,451.5,459,489.5,522,530,534.5,516.5,520.5,480,452,429,438.5,445.5,470.5,508.5,525.5,533,541.5,502.5,469.5,469,468,537,598.5,594,623.5,631.5,651,670,669,648.5
"2016","영도구","여자",533.5,580,604.5,651,694,721.5,721.5,692.5,711,700,621.5,615.5,634.5,594.5,540.5,568.5,583,612.5,670,723.5,781.5,782.5,711,664,673.5,730,782,854,879.5,883,912.5,937.5,966.5,971.5,905
"2016","부산진구","여자",1602.5,1672.5,1719.5,1843.5,2009.5,2234.5,2496.5,2680,2771.5,2924,2750.5,2648,2635,2601,2519.5,2501,2484.5,2627,2886,2972.5,2937.5,2911.5,2593,2437.5,2495,2504,2635.5,2783.5,2890,2970,2985,2919.5,3021,3103,2924.5
"2016","동래구","여자",1455.5,1553,1548,1608.5,1657.5,1703,1697.5,1684,1766.5,1750.5,1631,1574,1599.5,1547,1469,1408.5,1498.5,1609,1798.5,1924.5,2017,2056.5,1899.5,1792,1886.5,1989,2112.5,2262.5,2286.5,2359.5,2419,2418.5,2438.5,2448,2299
"2016","남구","여자",1450,1516.5,1492.5,1491.5,1624,1786,1892,1879.5,1902.5,1881,1652.5,1560.5,1542.5,1489,1483.5,1450.5,1468.5,1606,1831.5,1964.5,2026,2104,1974.5,1880.5,1934.5,1947,2064,2294,2326.5,2348.5,2400,2394.5,2448.5,2350,2116.5
"2016","북구","여자",1637.5,1755,1800,1953,2068.5,2183,2237,2229.5,2267.5,2208,2026.5,1941,1914.5,1869.5,1781.5,1710,1758,1892,2091,2231.5,2169.5,2181.5,1999,1909.5,1924,1954,2160.5,2342,2503,2605.5,2730,2883,3025.5,3131.5,2981.5
"2016","해운대구","여자",2451.5,2551,2545.5,2637.5,2670,2651.5,2707,2697,2699.5,2716.5,2473,2270,2231,2230,2232,2232.5,2291,2504,2841,3136.5,3314.5,3404,3148,3006.5,3137.5,3240,3578.5,3758,3910,4159,4241,4121.5,4083,4100.5,3682
"2016","사하구","여자",1695.5,1811.5,1862.5,2022.5,2110.5,2133.5,2168.5,2204.5,2256,2230.5,1971.5,1876.5,1863,1839.5,1796,1855.5,1945.5,2111.5,2382.5,2510,2557.5,2462.5,2216.5,2119,2159,2216,2384,2531,2594.5,2696,2840.5,2912,2964,2927.5,2734.5
"2016","금정구","여자",1202,1223,1298,1394,1564.5,1751.5,1861.5,1870,1835.5,1745,1604.5,1473,1447.5,1371,1318.5,1259.5,1248,1351,1485.5,1584.5,1677,1663.5,1522,1436.5,1446.5,1462.5,1594.5,1738.5,1875,1932.5,2021,2086,2164.5,2193.5,2101.5
"2016","강서구","여자",371.5,346.5,365.5,365.5,389,402.5,401.5,414,455,468,471,508,590,600,668,749,851.5,981,1164,1234.5,1216,1144,978.5,846.5,784.5,720,740.5,699.5,647,603,620,609.5,604.5,613.5,590.5
"2016","연제구","여자",998,1019,1035,1106,1185,1244.5,1277,1275,1320.5,1349,1297.5,1244,1209,1129,1155,1185.5,1237,1306.5,1458.5,1596.5,1683.5,1657,1539.5,1467.5,1475.5,1435.5,1556.5,1664.5,1709,1750.5,1772,1794.5,1823,1860.5,1701
"2016","수영구","여자",762,822,832.5,906,954,1011,1059.5,1137.5,1246,1302,1237.5,1190,1198.5,1195,1207,1214.5,1234,1295,1405,1463,1448,1449.5,1290.5,1216,1202.5,1170.5,1273.5,1362.5,1377,1427,1488,1494.5,1487.5,1449,1354.5
"2016","사상구","여자",1011.5,1123.5,1156,1286,1413,1477.5,1594,1624,1608,1638.5,1518,1475,1464.5,1398.5,1381,1374.5,1416.5,1514,1629.5,1767.5,1741.5,1664.5,1487.5,1393.5,1389,1389.5,1503,1592.5,1635.5,1681,1831.5,1950,2101,2204.5,2073.5
"2016","기장군","여자",784.5,797,752,745.5,723.5,731,707.5,700.5,696.5,711,670,618.5,671,763,834.5,933,1047,1249,1449.5,1622.5,1734,1736,1567,1481,1412.5,1389.5,1431.5,1452.5,1398,1311,1240.5,1183.5,1146.5,1072.5,961
"2017","서울특별시","여자",42639,48438.5,51217.5,51693.5,56530.5,60613.5,63735.5,67264.5,70996,75576,79456,77279,74549,75026.5,74912,74306.5,74915.5,75364,78254.5,84121.5,86190,84785,83626,75779,72285,74470,73990,77498.5,82134.5,84668,87003,88214.5,86362,85125.5,82434
"2017","종로구","여자",617.5,705.5,750.5,765.5,982,1089.5,1111,1138,1186,1212.5,1210.5,1195.5,1173,1095.5,1073,1066,1047.5,1013.5,1012,1058,1103,1117,1100,998.5,967,1030.5,1021.5,1119.5,1224.5,1275.5,1332.5,1404.5,1388.5,1325,1304.5
"2017","중구","여자",340.5,418.5,460,510.5,650,711,734,774.5,863.5,951.5,1038,971,902.5,967,939,935,959.5,984.5,1031,1083,1090.5,1049.5,1018.5,901.5,824.5,858,851.5,879,893.5,924,969,994.5,986,973.5,974
"2017","용산구","여자",846.5,947,1023.5,1016.5,1084,1201.5,1337,1477,1533.5,1627.5,1764.5,1765.5,1668,1732.5,1779.5,1804.5,1760.5,1794,1855.5,2024,2080,2012,1972,1752,1679,1707.5,1701.5,1776.5,1840.5,1936.5,2012.5,2013.5,1998,1939.5,1830.5
"2017","성동구","여자",1135,1248.5,1387,1430.5,1641.5,1866.5,1924.5,2033,2177,2275,2393,2357,2312,2350,2415.5,2377.5,2452,2512,2579.5,2764,2824,2772,2750.5,2415.5,2241,2223,2226.5,2321,2413.5,2447.5,2528.5,2565,2543,2518.5,2426
"2017","광진구","여자",1411,1657.5,1819,1880,2113,2376,2611.5,2788.5,2998.5,3273.5,3466.5,3332,3268.5,3378.5,3324,3215.5,3160,3061,3133,3307,3290.5,3125,2976.5,2670.5,2556,2654,2617.5,2712.5,2862.5,3025,3101,3165.5,3143.5,3145,3032
"2017","동대문구","여자",1309.5,1501.5,1613.5,1678,2008.5,2323,2454.5,2622,2702,2815.5,2863,2696,2498.5,2491,2443,2360.5,2419.5,2407.5,2543.5,2778,2896.5,2801.5,2745.5,2494.5,2393.5,2475.5,2434,2517,2632.5,2697,2774.5,2875.5,2825.5,2800,2743.5
"2017","중랑구","여자",1533,1786.5,1976,1990.5,2156.5,2392.5,2550,2758,2884.5,3081,3242,3079.5,2944,2966.5,2930,2898.5,2970.5,2983,3045.5,3248.5,3349.5,3281.5,3212.5,2806.5,2630.5,2656.5,2665,2843,3035,3158,3277.5,3410,3436.5,3576,3612.5
"2017","성북구","여자",2016,2226.5,2302.5,2329,2711.5,3004,3152,3303.5,3408.5,3467,3474.5,3238,3017,2966.5,2955.5,2978.5,2955,2951.5,3073.5,3382,3576,3634,3611.5,3319,3173.5,3356.5,3449.5,3695.5,3926,4009,4067,4102,3969.5,3810,3699.5
"2017","강북구","여자",1252,1447.5,1566,1653.5,1838,1944.5,2083.5,2202.5,2227,2329,2430.5,2267.5,2079,2051.5,1975,1870,1967,1960,2112,2360,2393.5,2348,2398,2225.5,2135.5,2200,2207,2387.5,2578.5,2632.5,2730,2836,2821,2868.5,2795
"2017","도봉구","여자",1541.5,1768.5,1896.5,1933,2081.5,2151.5,2195.5,2298,2343,2438,2445,2307.5,2224.5,2200,2117,2002.5,2079.5,2159.5,2209,2409.5,2635.5,2619,2543,2304,2242.5,2324.5,2376,2550.5,2794,2935.5,3042,3151,3133,3211.5,3148
"2017","노원구","여자",3221.5,3603.5,3725.5,3706,3975.5,4030,4066.5,4066,3921,3851,3780.5,3495.5,3288,3257,3185.5,3286.5,3437,3456,3697,4049.5,4169.5,4199,4280.5,3976.5,3937.5,4183.5,4349.5,4726,5111,5437.5,5743.5,5855.5,5674.5,5499.5,5264
"2017","은평구","여자",2193.5,2501.5,2660,2605,2770.5,2966,3019,3079.5,3269,3424.5,3529,3428.5,3284.5,3263.5,3249,3199,3292,3411,3601.5,3871.5,4131.5,4146,4058,3714.5,3596.5,3718,3695.5,3944,4210,4315,4447.5,4466,4343,4239.5,4101
