"시군구별(1)","시군구별(2)",시점,합계출산율
"강원도","춘천시",2022 p),0.900
"강원도","원주시",2012,1.365
"강원도","원주시",2013,1.193
"강원도","원주시",2014,1.200
"강원도","원주시",2015,1.255
"강원도","원주시",2016,1.188
"강원도","원주시",2017,1.106
"강원도","원주시",2018,0.984
"강원도","원주시",2019,1.030
"강원도","원주시",2020,0.978
"강원도","원주시",2021,0.942
"강원도","원주시",2022 p),0.940
"강원도","강릉시",2012,1.273
"강원도","강릉시",2013,1.173
"강원도","강릉시",2014,1.091
"강원도","강릉시",2015,1.234
"강원도","강릉시",2016,1.137
"강원도","강릉시",2017,1.025
"강원도","강릉시",2018,1.004
"강원도","강릉시",2019,0.959
"강원도","강릉시",2020,0.945
"강원도","강릉시",2021,0.904
"강원도","강릉시",2022 p),0.910
"강원도","동해시",2012,1.381
"강원도","동해시",2013,1.378
"강원도","동해시",2014,1.370
"강원도","동해시",2015,1.340
"강원도","동해시",2016,1.387
"강원도","동해시",2017,1.236
"강원도","동해시",2018,1.096
"강원도","동해시",2019,1.046
"강원도","동해시",2020,1.055
"강원도","동해시",2021,1.102
"강원도","동해시",2022 p),0.980
"강원도","태백시",2012,1.425
"강원도","태백시",2013,1.244
"강원도","태백시",2014,1.327
"강원도","태백시",2015,1.276
"강원도","태백시",2016,1.120
"강원도","태백시",2017,1.183
"강원도","태백시",2018,1.193
"강원도","태백시",2019,1.006
"강원도","태백시",2020,1.001
"강원도","태백시",2021,0.874
"강원도","태백시",2022 p),0.920
"강원도","속초시",2012,1.329
"강원도","속초시",2013,1.268
"강원도","속초시",2014,1.352
"강원도","속초시",2015,1.486
"강원도","속초시",2016,1.238
"강원도","속초시",2017,0.908
"강원도","속초시",2018,1.031
"강원도","속초시",2019,1.046
"강원도","속초시",2020,1.063
"강원도","속초시",2021,0.964
"강원도","속초시",2022 p),0.910
"강원도","삼척시",2012,1.454
"강원도","삼척시",2013,1.245
"강원도","삼척시",2014,1.245
"강원도","삼척시",2015,1.307
"강원도","삼척시",2016,1.262
"강원도","삼척시",2017,1.158
"강원도","삼척시",2018,1.191
"강원도","삼척시",2019,1.344
"강원도","삼척시",2020,1.361
"강원도","삼척시",2021,1.187
"강원도","삼척시",2022 p),1.260
"강원도","홍천군",2012,1.433
"강원도","홍천군",2013,1.238
"강원도","홍천군",2014,1.290
"강원도","홍천군",2015,1.479
"강원도","홍천군",2016,1.323
"강원도","홍천군",2017,1.270
"강원도","홍천군",2018,1.255
"강원도","홍천군",2019,1.125
"강원도","홍천군",2020,1.102
"강원도","홍천군",2021,1.029
"강원도","홍천군",2022 p),1.030
"강원도","횡성군",2012,1.314
"강원도","횡성군",2013,1.048
"강원도","횡성군",2014,1.075
"강원도","횡성군",2015,1.214
"강원도","횡성군",2016,1.147
"강원도","횡성군",2017,0.999
"강원도","횡성군",2018,0.858
"강원도","횡성군",2019,1.053
"강원도","횡성군",2020,0.992
"강원도","횡성군",2021,0.992
"강원도","횡성군",2022 p),0.850
"강원도","영월군",2012,1.184
"강원도","영월군",2013,1.103
"강원도","영월군",2014,1.083
"강원도","영월군",2015,1.092
"강원도","영월군",2016,1.116
"강원도","영월군",2017,1.010
"강원도","영월군",2018,0.907
"강원도","영월군",2019,0.920
"강원도","영월군",2020,1.009
"강원도","영월군",2021,0.798
"강원도","영월군",2022 p),0.870
"강원도","평창군",2012,1.253
"강원도","평창군",2013,1.240
"강원도","평창군",2014,1.049
"강원도","평창군",2015,1.120
"강원도","평창군",2016,1.052
"강원도","평창군",2017,1.095
"강원도","평창군",2018,0.880
"강원도","평창군",2019,0.944
"강원도","평창군",2020,0.757
"강원도","평창군",2021,0.817
"강원도","평창군",2022 p),0.770
"강원도","정선군",2012,1.300
"강원도","정선군",2013,1.079
"강원도","정선군",2014,1.307
"강원도","정선군",2015,1.097
"강원도","정선군",2016,1.057
"강원도","정선군",2017,0.968
"강원도","정선군",2018,0.927
"강원도","정선군",2019,1.112
"강원도","정선군",2020,1.027
"강원도","정선군",2021,1.102
"강원도","정선군",2022 p),0.830
"강원도","철원군",2012,1.741
"강원도","철원군",2013,1.626
"강원도","철원군",2014,1.835
"강원도","철원군",2015,1.724
"강원도","철원군",2016,1.656
"강원도","철원군",2017,1.591
"강원도","철원군",2018,1.538
"강원도","철원군",2019,1.652
"강원도","철원군",2020,1.656
"강원도","철원군",2021,1.394
"강원도","철원군",2022 p),1.390
"강원도","화천군",2012,2.064
"강원도","화천군",2013,1.758
"강원도","화천군",2014,1.802
"강원도","화천군",2015,1.926
"강원도","화천군",2016,1.630
"강원도","화천군",2017,1.484
"강원도","화천군",2018,1.567
"강원도","화천군",2019,1.565
"강원도","화천군",2020,1.235
"강원도","화천군",2021,1.201
"강원도","화천군",2022 p),1.400
"강원도","양구군",2012,1.848
"강원도","양구군",2013,1.546
"강원도","양구군",2014,1.614
"강원도","양구군",2015,1.748
"강원도","양구군",2016,1.631
"강원도","양구군",2017,1.623
"강원도","양구군",2018,1.358
"강원도","양구군",2019,1.473
"강원도","양구군",2020,1.428
"강원도","양구군",2021,1.518
"강원도","양구군",2022 p),1.440
"강원도","인제군",2012,2.075
"강원도","인제군",2013,1.910
"강원도","인제군",2014,1.821
"강원도","인제군",2015,2.161
"강원도","인제군",2016,1.970
"강원도","인제군",2017,1.833
"강원도","인제군",2018,1.579
"강원도","인제군",2019,1.642
"강원도","인제군",2020,1.439
"강원도","인제군",2021,1.472
"강원도","인제군",2022 p),1.310
"강원도","고성군",2012,1.469
"강원도","고성군",2013,1.309
"강원도","고성군",2014,1.336
"강원도","고성군",2015,1.264
"강원도","고성군",2016,1.282
"강원도","고성군",2017,1.176
"강원도","고성군",2018,1.014
"강원도","고성군",2019,1.248
"강원도","고성군",2020,1.020
"강원도","고성군",2021,0.962
"강원도","고성군",2022 p),1.100
"강원도","양양군",2012,1.338
"강원도","양양군",2013,1.167
"강원도","양양군",2014,1.078
"강원도","양양군",2015,1.224
"강원도","양양군",2016,1.261
"강원도","양양군",2017,0.939
"강원도","양양군",2018,1.343
"강원도","양양군",2019,1.182
"강원도","양양군",2020,0.924
"강원도","양양군",2021,0.855
"강원도","양양군",2022 p),0.880
"충청북도","소계",2012,1.485
"충청북도","소계",2013,1.365
"충청북도","소계",2014,1.363
"충청북도","소계",2015,1.414
"충청북도","소계",2016,1.358
"충청북도","소계",2017,1.235
"충청북도","소계",2018,1.172
"충청북도","소계",2019,1.050
"충청북도","소계",2020,0.983
"충청북도","소계",2021,0.949
"충청북도","소계",2022 p),0.870
"충청북도","청주시",2012,1.467
"충청북도","청주시",2013,1.341
"충청북도","청주시",2014,-
"충청북도","청주시",2015,-
"충청북도","청주시",2016,-
"충청북도","청주시",2017,-
"충청북도","청주시",2018,-
"충청북도","청주시",2019,-
"충청북도","청주시",2020,-
"충청북도","청주시",2021,-
"충청북도","청주시",2022 p),-
"충청북도","상당구",2012,1.335
"충청북도","상당구",2013,1.289
"충청북도","상당구",2014,-
"충청북도","상당구",2015,-
"충청북도","상당구",2016,-
"충청북도","상당구",2017,-
"충청북도","상당구",2018,-
"충청북도","상당구",2019,-
"충청북도","상당구",2020,-
"충청북도","상당구",2021,-
"충청북도","상당구",2022 p),-
"충청북도","흥덕구",2012,1.533
"충청북도","흥덕구",2013,1.367
"충청북도","흥덕구",2014,-
"충청북도","흥덕구",2015,-
"충청북도","흥덕구",2016,-
"충청북도","흥덕구",2017,-
"충청북도","흥덕구",2018,-
"충청북도","흥덕구",2019,-
"충청북도","흥덕구",2020,-
"충청북도","흥덕구",2021,-
"충청북도","흥덕구",2022 p),-
"충청북도","충주시",2012,1.305
"충청북도","충주시",2013,1.254
"충청북도","충주시",2014,1.246
"충청북도","충주시",2015,1.260
"충청북도","충주시",2016,1.314
"충청북도","충주시",2017,1.144
"충청북도","충주시",2018,1.088
"충청북도","충주시",2019,1.054
"충청북도","충주시",2020,1.019
"충청북도","충주시",2021,0.952
"충청북도","충주시",2022 p),0.880
"충청북도","제천시",2012,1.405
"충청북도","제천시",2013,1.317
"충청북도","제천시",2014,1.395
"충청북도","제천시",2015,1.301
"충청북도","제천시",2016,1.334
"충청북도","제천시",2017,1.170
"충청북도","제천시",2018,1.188
"충청북도","제천시",2019,1.086
"충청북도","제천시",2020,1.014
"충청북도","제천시",2021,1.002
"충청북도","제천시",2022 p),0.830
"충청북도","청주시",2012,-
"충청북도","청주시",2013,-
"충청북도","청주시",2014,1.367
"충청북도","청주시",2015,1.444
"충청북도","청주시",2016,1.352
"충청북도","청주시",2017,1.227
"충청북도","청주시",2018,1.163
"충청북도","청주시",2019,0.999
"충청북도","청주시",2020,0.959
"충청북도","청주시",2021,0.941
"충청북도","청주시",2022 p),0.860
"충청북도","상당구",2012,-
"충청북도","상당구",2013,-
"충청북도","상당구",2014,1.214
"충청북도","상당구",2015,1.328
"충청북도","상당구",2016,1.168
"충청북도","상당구",2017,1.049
"충청북도","상당구",2018,1.000
"충청북도","상당구",2019,0.914
"충청북도","상당구",2020,0.976
"충청북도","상당구",2021,0.998
"충청북도","상당구",2022 p),0.910
"충청북도","서원구",2012,-
"충청북도","서원구",2013,-
"충청북도","서원구",2014,1.363
"충청북도","서원구",2015,1.366
"충청북도","서원구",2016,1.240
"충청북도","서원구",2017,1.146
"충청북도","서원구",2018,1.041
"충청북도","서원구",2019,0.846
"충청북도","서원구",2020,0.795
"충청북도","서원구",2021,0.773
"충청북도","서원구",2022 p),0.790
"충청북도","흥덕구",2012,-
"충청북도","흥덕구",2013,-
"충청북도","흥덕구",2014,1.342
"충청북도","흥덕구",2015,1.416
"충청북도","흥덕구",2016,1.275
"충청북도","흥덕구",2017,1.205
"충청북도","흥덕구",2018,1.126
"충청북도","흥덕구",2019,0.993
"충청북도","흥덕구",2020,0.968
"충청북도","흥덕구",2021,0.954
"충청북도","흥덕구",2022 p),0.840
"충청북도","청원구",2012,-
"충청북도","청원구",2013,-
"충청북도","청원구",2014,1.549
"충청북도","청원구",2015,1.667
"충청북도","청원구",2016,1.710
"충청북도","청원구",2017,1.461
"충청북도","청원구",2018,1.438
"충청북도","청원구",2019,1.208
"충청북도","청원구",2020,1.075
"충청북도","청원구",2021,1.023
"충청북도","청원구",2022 p),0.910
"충청북도","청원군",2012,1.805
"충청북도","청원군",2013,1.695
"충청북도","청원군",2014,-
"충청북도","청원군",2015,-
"충청북도","청원군",2016,-
"충청북도","청원군",2017,-
"충청북도","청원군",2018,-
"충청북도","청원군",2019,-
"충청북도","청원군",2020,-
"충청북도","청원군",2021,-
"충청북도","청원군",2022 p),-
"충청북도","보은군",2012,1.395
"충청북도","보은군",2013,1.185
"충청북도","보은군",2014,1.469
"충청북도","보은군",2015,1.536
"충청북도","보은군",2016,1.550
"충청북도","보은군",2017,1.507
"충청북도","보은군",2018,1.585
"충청북도","보은군",2019,0.975
"충청북도","보은군",2020,1.184
"충청북도","보은군",2021,0.818
"충청북도","보은군",2022 p),0.960
"충청북도","옥천군",2012,1.271
"충청북도","옥천군",2013,1.102
"충청북도","옥천군",2014,1.324
"충청북도","옥천군",2015,1.254
"충청북도","옥천군",2016,1.277
"충청북도","옥천군",2017,1.026
"충청북도","옥천군",2018,0.894
"충청북도","옥천군",2019,0.957
"충청북도","옥천군",2020,1.000
"충청북도","옥천군",2021,0.918
"충청북도","옥천군",2022 p),0.720
"충청북도","영동군",2012,1.482
"충청북도","영동군",2013,1.284
"충청북도","영동군",2014,1.215
"충청북도","영동군",2015,1.210
"충청북도","영동군",2016,1.192
"충청북도","영동군",2017,1.621
"충청북도","영동군",2018,1.575
"충청북도","영동군",2019,1.325
"충청북도","영동군",2020,1.364
"충청북도","영동군",2021,1.114
"충청북도","영동군",2022 p),0.980
"충청북도","진천군",2012,1.622
"충청북도","진천군",2013,1.455
"충청북도","진천군",2014,1.561
"충청북도","진천군",2015,1.620
"충청북도","진천군",2016,1.412
"충청북도","진천군",2017,1.346
"충청북도","진천군",2018,1.331
"충청북도","진천군",2019,1.426
"충청북도","진천군",2020,1.174
"충청북도","진천군",2021,1.118
"충청북도","진천군",2022 p),1.110
"충청북도","괴산군",2012,1.223
"충청북도","괴산군",2013,0.921
"충청북도","괴산군",2014,1.117
"충청북도","괴산군",2015,0.980
"충청북도","괴산군",2016,0.931
"충청북도","괴산군",2017,1.023
"충청북도","괴산군",2018,0.847
"충청북도","괴산군",2019,0.945
"충청북도","괴산군",2020,0.672
"충청북도","괴산군",2021,0.781
"충청북도","괴산군",2022 p),0.800
"충청북도","음성군",2012,1.641
"충청북도","음성군",2013,1.448
"충청북도","음성군",2014,1.427
"충청북도","음성군",2015,1.517
"충청북도","음성군",2016,1.561
"충청북도","음성군",2017,1.374
"충청북도","음성군",2018,1.158
"충청북도","음성군",2019,1.152
"충청북도","음성군",2020,0.911
"충청북도","음성군",2021,0.867
"충청북도","음성군",2022 p),0.820
"충청북도","단양군",2012,1.239
"충청북도","단양군",2013,1.046
"충청북도","단양군",2014,1.073
"충청북도","단양군",2015,1.226
"충청북도","단양군",2016,0.985
"충청북도","단양군",2017,0.835
"충청북도","단양군",2018,0.999
"충청북도","단양군",2019,0.920
"충청북도","단양군",2020,0.781
"충청북도","단양군",2021,0.806
"충청북도","단양군",2022 p),0.740
"충청북도","증평군",2012,1.732
"충청북도","증평군",2013,1.657
"충청북도","증평군",2014,1.772
"충청북도","증평군",2015,1.832
"충청북도","증평군",2016,1.802
"충청북도","증평군",2017,1.669
"충청북도","증평군",2018,1.506
"충청북도","증평군",2019,1.303
"충청북도","증평군",2020,1.005
"충청북도","증평군",2021,0.951
"충청북도","증평군",2022 p),0.880
"충청남도","소계",2012,1.571
"충청남도","소계",2013,1.442
"충청남도","소계",2014,1.421
"충청남도","소계",2015,1.480
"충청남도","소계",2016,1.395
"충청남도","소계",2017,1.276
"충청남도","소계",2018,1.186
"충청남도","소계",2019,1.112
"충청남도","소계",2020,1.029
"충청남도","소계",2021,0.963
"충청남도","소계",2022 p),0.910
"충청남도","천안시",2012,1.505
"충청남도","천안시",2013,1.351
"충청남도","천안시",2014,1.301
"충청남도","천안시",2015,1.380
"충청남도","천안시",2016,1.298
"충청남도","천안시",2017,1.164
"충청남도","천안시",2018,1.105
"충청남도","천안시",2019,1.017
"충청남도","천안시",2020,0.980
"충청남도","천안시",2021,0.935
"충청남도","천안시",2022 p),0.840
"충청남도","동남구",2012,1.460
"충청남도","동남구",2013,1.326
"충청남도","동남구",2014,1.279
"충청남도","동남구",2015,1.320
"충청남도","동남구",2016,1.206
"충청남도","동남구",2017,1.012
"충청남도","동남구",2018,0.995
"충청남도","동남구",2019,0.955
"충청남도","동남구",2020,0.878
"충청남도","동남구",2021,0.825
"충청남도","동남구",2022 p),0.770
"충청남도","서북구",2012,1.535
"충청남도","서북구",2013,1.367
"충청남도","서북구",2014,1.314
"충청남도","서북구",2015,1.417
"충청남도","서북구",2016,1.351
"충청남도","서북구",2017,1.246
"충청남도","서북구",2018,1.159
"충청남도","서북구",2019,1.046
"충청남도","서북구",2020,1.025
"충청남도","서북구",2021,0.985
"충청남도","서북구",2022 p),0.870
"충청남도","공주시",2012,1.301
"충청남도","공주시",2013,1.140
"충청남도","공주시",2014,1.171
"충청남도","공주시",2015,1.147
"충청남도","공주시",2016,1.049
"충청남도","공주시",2017,1.147
"충청남도","공주시",2018,1.068
"충청남도","공주시",2019,1.187
"충청남도","공주시",2020,1.024
"충청남도","공주시",2021,0.873
"충청남도","공주시",2022 p),0.830
"충청남도","보령시",2012,1.377
"충청남도","보령시",2013,1.242
"충청남도","보령시",2014,1.384
"충청남도","보령시",2015,1.303
"충청남도","보령시",2016,1.328
"충청남도","보령시",2017,1.170
"충청남도","보령시",2018,1.028
"충청남도","보령시",2019,1.099
"충청남도","보령시",2020,0.987
"충청남도","보령시",2021,0.958
"충청남도","보령시",2022 p),0.970
"충청남도","아산시",2012,1.807
"충청남도","아산시",2013,1.639
"충청남도","아산시",2014,1.603
"충청남도","아산시",2015,1.692
"충청남도","아산시",2016,1.569
"충청남도","아산시",2017,1.397
"충청남도","아산시",2018,1.268
"충청남도","아산시",2019,1.154
"충청남도","아산시",2020,0.990
"충청남도","아산시",2021,0.904
"충청남도","아산시",2022 p),0.910
"충청남도","서산시",2012,1.763
"충청남도","서산시",2013,1.646
"충청남도","서산시",2014,1.726
"충청남도","서산시",2015,1.752
"충청남도","서산시",2016,1.668
"충청남도","서산시",2017,1.525
"충청남도","서산시",2018,1.467
"충청남도","서산시",2019,1.314
"충청남도","서산시",2020,1.255
"충청남도","서산시",2021,1.179
"충청남도","서산시",2022 p),1.210
"충청남도","논산시",2012,1.436
"충청남도","논산시",2013,1.274
"충청남도","논산시",2014,1.323
"충청남도","논산시",2015,1.384
"충청남도","논산시",2016,1.246
"충청남도","논산시",2017,1.191
"충청남도","논산시",2018,1.179
"충청남도","논산시",2019,1.175
"충청남도","논산시",2020,0.984
"충청남도","논산시",2021,0.957
"충청남도","논산시",2022 p),0.880
"충청남도","계룡시",2012,1.459
"충청남도","계룡시",2013,1.364
"충청남도","계룡시",2014,1.324
"충청남도","계룡시",2015,1.305
"충청남도","계룡시",2016,1.661
"충청남도","계룡시",2017,1.441
"충청남도","계룡시",2018,1.190
"충청남도","계룡시",2019,1.076
"충청남도","계룡시",2020,0.910
"충청남도","계룡시",2021,0.830
"충청남도","계룡시",2022 p),0.890
"충청남도","당진시",2012,1.882
"충청남도","당진시",2013,1.886
"충청남도","당진시",2014,1.838
"충청남도","당진시",2015,1.949
"충청남도","당진시",2016,1.767
"충청남도","당진시",2017,1.654
"충청남도","당진시",2018,1.494
"충청남도","당진시",2019,1.394
"충청남도","당진시",2020,1.254
"충청남도","당진시",2021,1.178
"충청남도","당진시",2022 p),1.110
"충청남도","금산군",2012,1.546
"충청남도","금산군",2013,1.414
"충청남도","금산군",2014,1.405
"충청남도","금산군",2015,1.290
"충청남도","금산군",2016,1.295
"충청남도","금산군",2017,1.157
"충청남도","금산군",2018,1.087
"충청남도","금산군",2019,1.149
"충청남도","금산군",2020,1.070
"충청남도","금산군",2021,0.920
"충청남도","금산군",2022 p),0.870
"충청남도","연기군",2012,-
"충청남도","연기군",2013,-
"충청남도","연기군",2014,-
"충청남도","연기군",2015,-
"충청남도","연기군",2016,-
"충청남도","연기군",2017,-
"충청남도","연기군",2018,-
"충청남도","연기군",2019,-
"충청남도","연기군",2020,-
"충청남도","연기군",2021,-
"충청남도","연기군",2022 p),-
"충청남도","부여군",2012,1.381
"충청남도","부여군",2013,1.242
"충청남도","부여군",2014,1.193
"충청남도","부여군",2015,1.311
"충청남도","부여군",2016,1.150
"충청남도","부여군",2017,1.086
"충청남도","부여군",2018,0.909
"충청남도","부여군",2019,0.853
"충청남도","부여군",2020,0.809
"충청남도","부여군",2021,0.680
"충청남도","부여군",2022 p),0.750
"충청남도","서천군",2012,1.304
"충청남도","서천군",2013,1.299
"충청남도","서천군",2014,1.288
"충청남도","서천군",2015,1.213
"충청남도","서천군",2016,1.147
"충청남도","서천군",2017,1.137
"충청남도","서천군",2018,1.178
"충청남도","서천군",2019,1.047
"충청남도","서천군",2020,1.123
"충청남도","서천군",2021,1.100
"충청남도","서천군",2022 p),0.960
"충청남도","청양군",2012,1.659
"충청남도","청양군",2013,1.767
"충청남도","청양군",2014,1.501
"충청남도","청양군",2015,1.497
"충청남도","청양군",2016,1.196
"충청남도","청양군",2017,1.098
"충청남도","청양군",2018,1.055
"충청남도","청양군",2019,1.025
"충청남도","청양군",2020,0.978
"충청남도","청양군",2021,1.047
"충청남도","청양군",2022 p),0.900
"충청남도","홍성군",2012,1.336
"충청남도","홍성군",2013,1.307
"충청남도","홍성군",2014,1.226
"충청남도","홍성군",2015,1.354
"충청남도","홍성군",2016,1.436
"충청남도","홍성군",2017,1.371
"충청남도","홍성군",2018,1.258
"충청남도","홍성군",2019,1.189
"충청남도","홍성군",2020,1.204
"충청남도","홍성군",2021,1.124
"충청남도","홍성군",2022 p),0.920
"충청남도","예산군",2012,1.376
"충청남도","예산군",2013,1.202
"충청남도","예산군",2014,1.176
"충청남도","예산군",2015,1.160
"충청남도","예산군",2016,0.960
"충청남도","예산군",2017,1.054
"충청남도","예산군",2018,0.870
"충청남도","예산군",2019,1.047
"충청남도","예산군",2020,0.921
"충청남도","예산군",2021,0.780
"충청남도","예산군",2022 p),0.830
"충청남도","태안군",2012,1.509
"충청남도","태안군",2013,1.407
"충청남도","태안군",2014,1.268
"충청남도","태안군",2015,1.321
"충청남도","태안군",2016,1.372
"충청남도","태안군",2017,1.092
"충청남도","태안군",2018,1.105
"충청남도","태안군",2019,0.932
"충청남도","태안군",2020,1.002
"충청남도","태안군",2021,0.875
"충청남도","태안군",2022 p),0.890
"충청남도","당진군",2012,-
"충청남도","당진군",2013,-
"충청남도","당진군",2014,-
"충청남도","당진군",2015,-
"충청남도","당진군",2016,-
"충청남도","당진군",2017,-
"충청남도","당진군",2018,-
"충청남도","당진군",2019,-
"충청남도","당진군",2020,-
"충청남도","당진군",2021,-
"충청남도","당진군",2022 p),-
"전라북도","소계",2012,1.440
"전라북도","소계",2013,1.320
"전라북도","소계",2014,1.329
"전라북도","소계",2015,1.352
"전라북도","소계",2016,1.251
"전라북도","소계",2017,1.151
"전라북도","소계",2018,1.044
"전라북도","소계",2019,0.971
"전라북도","소계",2020,0.909
"전라북도","소계",2021,0.850
"전라북도","소계",2022 p),0.820
"전라북도","전주시",2012,1.300
"전라북도","전주시",2013,1.205
"전라북도","전주시",2014,1.233
"전라북도","전주시",2015,1.255
"전라북도","전주시",2016,1.149
"전라북도","전주시",2017,1.054
"전라북도","전주시",2018,0.954
"전라북도","전주시",2019,0.883
"전라북도","전주시",2020,0.811
"전라북도","전주시",2021,0.786
"전라북도","전주시",2022 p),0.730
"전라북도","완산구",2012,1.264
"전라북도","완산구",2013,1.186
"전라북도","완산구",2014,1.232
"전라북도","완산구",2015,1.197
"전라북도","완산구",2016,1.135
"전라북도","완산구",2017,0.995
"전라북도","완산구",2018,0.872
"전라북도","완산구",2019,0.778
"전라북도","완산구",2020,0.722
"전라북도","완산구",2021,0.685
"전라북도","완산구",2022 p),0.650
"전라북도","덕진구",2012,1.345
"전라북도","덕진구",2013,1.230
"전라북도","덕진구",2014,1.235
"전라북도","덕진구",2015,1.327
"전라북도","덕진구",2016,1.168
"전라북도","덕진구",2017,1.126
"전라북도","덕진구",2018,1.049
"전라북도","덕진구",2019,0.992
"전라북도","덕진구",2020,0.902
"전라북도","덕진구",2021,0.889
"전라북도","덕진구",2022 p),0.810
"전라북도","군산시",2012,1.545
"전라북도","군산시",2013,1.489
"전라북도","군산시",2014,1.473
"전라북도","군산시",2015,1.495
"전라북도","군산시",2016,1.324
"전라북도","군산시",2017,1.177
"전라북도","군산시",2018,1.038
"전라북도","군산시",2019,0.971
"전라북도","군산시",2020,0.954
"전라북도","군산시",2021,0.860
"전라북도","군산시",2022 p),0.880
"전라북도","익산시",2012,1.426
"전라북도","익산시",2013,1.285
"전라북도","익산시",2014,1.273
"전라북도","익산시",2015,1.341
"전라북도","익산시",2016,1.213
"전라북도","익산시",2017,1.158
"전라북도","익산시",2018,1.030
"전라북도","익산시",2019,0.908
"전라북도","익산시",2020,0.851
"전라북도","익산시",2021,0.791
"전라북도","익산시",2022 p),0.770
"전라북도","정읍시",2012,1.424
"전라북도","정읍시",2013,1.271
"전라북도","정읍시",2014,1.302
"전라북도","정읍시",2015,1.338
"전라북도","정읍시",2016,1.318
"전라북도","정읍시",2017,1.125
"전라북도","정읍시",2018,1.143
"전라북도","정읍시",2019,1.063
"전라북도","정읍시",2020,0.866
"전라북도","정읍시",2021,0.889
"전라북도","정읍시",2022 p),0.900
"전라북도","남원시",2012,1.462
"전라북도","남원시",2013,1.471
"전라북도","남원시",2014,1.473
"전라북도","남원시",2015,1.383
"전라북도","남원시",2016,1.467
"전라북도","남원시",2017,1.266
"전라북도","남원시",2018,1.337
"전라북도","남원시",2019,1.324
"전라북도","남원시",2020,1.215
"전라북도","남원시",2021,1.161
"전라북도","남원시",2022 p),0.960
"전라북도","김제시",2012,1.554
"전라북도","김제시",2013,1.357
"전라북도","김제시",2014,1.310
"전라북도","김제시",2015,1.268
"전라북도","김제시",2016,1.257
"전라북도","김제시",2017,1.200
"전라북도","김제시",2018,1.052
"전라북도","김제시",2019,0.923
"전라북도","김제시",2020,0.969
"전라북도","김제시",2021,0.918
"전라북도","김제시",2022 p),1.190
"전라북도","완주군",2012,1.910
"전라북도","완주군",2013,1.612
"전라북도","완주군",2014,1.577
"전라북도","완주군",2015,1.697
"전라북도","완주군",2016,1.509
"전라북도","완주군",2017,1.379
"전라북도","완주군",2018,1.136
"전라북도","완주군",2019,1.040
"전라북도","완주군",2020,0.923
"전라북도","완주군",2021,0.822
"전라북도","완주군",2022 p),0.870
"전라북도","진안군",2012,2.128
"전라북도","진안군",2013,1.874
"전라북도","진안군",2014,1.645
"전라북도","진안군",2015,1.821
"전라북도","진안군",2016,1.750
"전라북도","진안군",2017,1.625
"전라북도","진안군",2018,1.714
"전라북도","진안군",2019,1.685
"전라북도","진안군",2020,1.637
"전라북도","진안군",2021,1.562
"전라북도","진안군",2022 p),1.180
"전라북도","무주군",2012,1.614
"전라북도","무주군",2013,1.443
"전라북도","무주군",2014,1.659
"전라북도","무주군",2015,1.460
"전라북도","무주군",2016,1.324
"전라북도","무주군",2017,1.208
"전라북도","무주군",2018,0.915
"전라북도","무주군",2019,0.888
"전라북도","무주군",2020,1.111
"전라북도","무주군",2021,0.830
"전라북도","무주군",2022 p),0.850
"전라북도","장수군",2012,1.665
"전라북도","장수군",2013,1.695
"전라북도","장수군",2014,1.464
"전라북도","장수군",2015,1.388
"전라북도","장수군",2016,1.380
"전라북도","장수군",2017,1.140
"전라북도","장수군",2018,1.049
"전라북도","장수군",2019,1.204
"전라북도","장수군",2020,1.279
"전라북도","장수군",2021,1.050
"전라북도","장수군",2022 p),0.970
"전라북도","임실군",2012,1.981
"전라북도","임실군",2013,1.769
"전라북도","임실군",2014,1.805
"전라북도","임실군",2015,1.634
"전라북도","임실군",2016,1.432
"전라북도","임실군",2017,1.581
"전라북도","임실군",2018,1.397
"전라북도","임실군",2019,1.416
"전라북도","임실군",2020,1.749
"전라북도","임실군",2021,1.803
"전라북도","임실군",2022 p),1.550
"전라북도","순창군",2012,1.536
"전라북도","순창군",2013,1.212
"전라북도","순창군",2014,1.144
"전라북도","순창군",2015,1.475
"전라북도","순창군",2016,2.017
"전라북도","순창군",2017,1.795
"전라북도","순창군",2018,1.816
"전라북도","순창군",2019,1.639
"전라북도","순창군",2020,1.660
"전라북도","순창군",2021,0.946
"전라북도","순창군",2022 p),0.820
"전라북도","고창군",2012,1.371
"전라북도","고창군",2013,1.177
"전라북도","고창군",2014,1.445
"전라북도","고창군",2015,1.278
"전라북도","고창군",2016,1.116
"전라북도","고창군",2017,1.044
"전라북도","고창군",2018,1.147
"전라북도","고창군",2019,1.226
"전라북도","고창군",2020,1.145
"전라북도","고창군",2021,1.019
"전라북도","고창군",2022 p),0.950
"전라북도","부안군",2012,1.449
"전라북도","부안군",2013,1.203
"전라북도","부안군",2014,1.352
"전라북도","부안군",2015,1.178
"전라북도","부안군",2016,1.204
"전라북도","부안군",2017,1.361
"전라북도","부안군",2018,1.060
"전라북도","부안군",2019,1.211
"전라북도","부안군",2020,0.953
"전라북도","부안군",2021,1.009
"전라북도","부안군",2022 p),0.880
"전라남도","소계",2012,1.642
"전라남도","소계",2013,1.518
"전라남도","소계",2014,1.497
"전라남도","소계",2015,1.549
"전라남도","소계",2016,1.466
"전라남도","소계",2017,1.325
"전라남도","소계",2018,1.240
"전라남도","소계",2019,1.234
"전라남도","소계",2020,1.145
"전라남도","소계",2021,1.017
