"시군구별(1)","시군구별(2)",시점,계 (명)
"경상북도","포항시",2012.10,401
"경상북도","포항시",2012.11,389
"경상북도","포항시",2012.12,355
"경상북도","포항시",2013.01,464
"경상북도","포항시",2013.02,389
"경상북도","포항시",2013.03,387
"경상북도","포항시",2013.04,384
"경상북도","포항시",2013.05,336
"경상북도","포항시",2013.06,336
"경상북도","포항시",2013.07,395
"경상북도","포항시",2013.08,385
"경상북도","포항시",2013.09,393
"경상북도","포항시",2013.10,370
"경상북도","포항시",2013.11,363
"경상북도","포항시",2013.12,346
"경상북도","포항시",2014.01,430
"경상북도","포항시",2014.02,353
"경상북도","포항시",2014.03,414
"경상북도","포항시",2014.04,414
"경상북도","포항시",2014.05,363
"경상북도","포항시",2014.06,343
"경상북도","포항시",2014.07,376
"경상북도","포항시",2014.08,369
"경상북도","포항시",2014.09,376
"경상북도","포항시",2014.10,375
"경상북도","포항시",2014.11,363
"경상북도","포항시",2014.12,338
"경상북도","포항시",2015.01,401
"경상북도","포항시",2015.02,410
"경상북도","포항시",2015.03,423
"경상북도","포항시",2015.04,387
"경상북도","포항시",2015.05,377
"경상북도","포항시",2015.06,384
"경상북도","포항시",2015.07,361
"경상북도","포항시",2015.08,403
"경상북도","포항시",2015.09,392
"경상북도","포항시",2015.10,397
"경상북도","포항시",2015.11,349
"경상북도","포항시",2015.12,320
"경상북도","포항시",2016.01,390
"경상북도","포항시",2016.02,379
"경상북도","포항시",2016.03,398
"경상북도","포항시",2016.04,347
"경상북도","포항시",2016.05,384
"경상북도","포항시",2016.06,326
"경상북도","포항시",2016.07,327
"경상북도","포항시",2016.08,324
"경상북도","포항시",2016.09,335
"경상북도","포항시",2016.10,353
"경상북도","포항시",2016.11,257
"경상북도","포항시",2016.12,268
"경상북도","포항시",2017.01,356
"경상북도","포항시",2017.02,316
"경상북도","포항시",2017.03,316
"경상북도","포항시",2017.04,277
"경상북도","포항시",2017.05,297
"경상북도","포항시",2017.06,268
"경상북도","포항시",2017.07,290
"경상북도","포항시",2017.08,282
"경상북도","포항시",2017.09,322
"경상북도","포항시",2017.10,299
"경상북도","포항시",2017.11,246
"경상북도","포항시",2017.12,242
"경상북도","포항시",2018.01,296
"경상북도","포항시",2018.02,240
"경상북도","포항시",2018.03,289
"경상북도","포항시",2018.04,267
"경상북도","포항시",2018.05,263
"경상북도","포항시",2018.06,259
"경상북도","포항시",2018.07,263
"경상북도","포항시",2018.08,254
"경상북도","포항시",2018.09,243
"경상북도","포항시",2018.10,248
"경상북도","포항시",2018.11,255
"경상북도","포항시",2018.12,232
"경상북도","포항시",2019.01,259
"경상북도","포항시",2019.02,236
"경상북도","포항시",2019.03,270
"경상북도","포항시",2019.04,239
"경상북도","포항시",2019.05,238
"경상북도","포항시",2019.06,217
"경상북도","포항시",2019.07,224
"경상북도","포항시",2019.08,209
"경상북도","포항시",2019.09,220
"경상북도","포항시",2019.10,219
"경상북도","포항시",2019.11,208
"경상북도","포항시",2019.12,162
"경상북도","포항시",2020.01,252
"경상북도","포항시",2020.02,219
"경상북도","포항시",2020.03,200
"경상북도","포항시",2020.04,216
"경상북도","포항시",2020.05,210
"경상북도","포항시",2020.06,208
"경상북도","포항시",2020.07,203
"경상북도","포항시",2020.08,197
"경상북도","포항시",2020.09,214
"경상북도","포항시",2020.10,192
"경상북도","포항시",2020.11,180
"경상북도","포항시",2020.12,170
"경상북도","포항시",2021.01,189
"경상북도","포항시",2021.02,197
"경상북도","포항시",2021.03,215
"경상북도","포항시",2021.04,201
"경상북도","포항시",2021.05,189
"경상북도","포항시",2021.06,184
"경상북도","포항시",2021.07,195
"경상북도","포항시",2021.08,185
"경상북도","포항시",2021.09,181
"경상북도","포항시",2021.10,149
"경상북도","포항시",2021.11,187
"경상북도","포항시",2021.12,149
"경상북도","남구",2012.01,217
"경상북도","남구",2012.02,206
"경상북도","남구",2012.03,206
"경상북도","남구",2012.04,204
"경상북도","남구",2012.05,201
"경상북도","남구",2012.06,171
"경상북도","남구",2012.07,217
"경상북도","남구",2012.08,218
"경상북도","남구",2012.09,188
"경상북도","남구",2012.10,198
"경상북도","남구",2012.11,197
"경상북도","남구",2012.12,184
"경상북도","남구",2013.01,236
"경상북도","남구",2013.02,188
"경상북도","남구",2013.03,185
"경상북도","남구",2013.04,185
"경상북도","남구",2013.05,161
"경상북도","남구",2013.06,162
"경상북도","남구",2013.07,200
"경상북도","남구",2013.08,202
"경상북도","남구",2013.09,204
"경상북도","남구",2013.10,165
"경상북도","남구",2013.11,183
"경상북도","남구",2013.12,165
"경상북도","남구",2014.01,207
"경상북도","남구",2014.02,175
"경상북도","남구",2014.03,184
"경상북도","남구",2014.04,187
"경상북도","남구",2014.05,178
"경상북도","남구",2014.06,154
"경상북도","남구",2014.07,195
"경상북도","남구",2014.08,166
"경상북도","남구",2014.09,199
"경상북도","남구",2014.10,189
"경상북도","남구",2014.11,170
"경상북도","남구",2014.12,156
"경상북도","남구",2015.01,186
"경상북도","남구",2015.02,211
"경상북도","남구",2015.03,197
"경상북도","남구",2015.04,175
"경상북도","남구",2015.05,180
"경상북도","남구",2015.06,193
"경상북도","남구",2015.07,183
"경상북도","남구",2015.08,194
"경상북도","남구",2015.09,191
"경상북도","남구",2015.10,211
"경상북도","남구",2015.11,182
"경상북도","남구",2015.12,161
"경상북도","남구",2016.01,167
"경상북도","남구",2016.02,181
"경상북도","남구",2016.03,191
"경상북도","남구",2016.04,171
"경상북도","남구",2016.05,180
"경상북도","남구",2016.06,158
"경상북도","남구",2016.07,149
"경상북도","남구",2016.08,158
"경상북도","남구",2016.09,166
"경상북도","남구",2016.10,166
"경상북도","남구",2016.11,128
"경상북도","남구",2016.12,141
"경상북도","남구",2017.01,163
"경상북도","남구",2017.02,140
"경상북도","남구",2017.03,150
"경상북도","남구",2017.04,124
"경상북도","남구",2017.05,132
"경상북도","남구",2017.06,108
"경상북도","남구",2017.07,143
"경상북도","남구",2017.08,125
"경상북도","남구",2017.09,165
"경상북도","남구",2017.10,135
"경상북도","남구",2017.11,115
"경상북도","남구",2017.12,108
"경상북도","남구",2018.01,149
"경상북도","남구",2018.02,120
"경상북도","남구",2018.03,128
"경상북도","남구",2018.04,126
"경상북도","남구",2018.05,116
"경상북도","남구",2018.06,115
"경상북도","남구",2018.07,130
"경상북도","남구",2018.08,116
"경상북도","남구",2018.09,104
"경상북도","남구",2018.10,112
"경상북도","남구",2018.11,113
"경상북도","남구",2018.12,111
"경상북도","남구",2019.01,117
"경상북도","남구",2019.02,103
"경상북도","남구",2019.03,114
"경상북도","남구",2019.04,106
"경상북도","남구",2019.05,121
"경상북도","남구",2019.06,90
"경상북도","남구",2019.07,116
"경상북도","남구",2019.08,92
"경상북도","남구",2019.09,99
"경상북도","남구",2019.10,91
"경상북도","남구",2019.11,97
"경상북도","남구",2019.12,75
"경상북도","남구",2020.01,103
"경상북도","남구",2020.02,93
"경상북도","남구",2020.03,86
"경상북도","남구",2020.04,101
"경상북도","남구",2020.05,83
"경상북도","남구",2020.06,92
"경상북도","남구",2020.07,84
"경상북도","남구",2020.08,90
"경상북도","남구",2020.09,94
"경상북도","남구",2020.10,85
"경상북도","남구",2020.11,79
"경상북도","남구",2020.12,80
"경상북도","남구",2021.01,80
"경상북도","남구",2021.02,87
"경상북도","남구",2021.03,101
"경상북도","남구",2021.04,90
"경상북도","남구",2021.05,85
"경상북도","남구",2021.06,92
"경상북도","남구",2021.07,82
"경상북도","남구",2021.08,66
"경상북도","남구",2021.09,71
"경상북도","남구",2021.10,70
"경상북도","남구",2021.11,74
"경상북도","남구",2021.12,58
"경상북도","북구",2012.01,205
"경상북도","북구",2012.02,204
"경상북도","북구",2012.03,221
"경상북도","북구",2012.04,201
"경상북도","북구",2012.05,185
"경상북도","북구",2012.06,181
"경상북도","북구",2012.07,231
"경상북도","북구",2012.08,214
"경상북도","북구",2012.09,202
"경상북도","북구",2012.10,203
"경상북도","북구",2012.11,192
"경상북도","북구",2012.12,171
"경상북도","북구",2013.01,228
"경상북도","북구",2013.02,201
"경상북도","북구",2013.03,202
"경상북도","북구",2013.04,199
"경상북도","북구",2013.05,175
"경상북도","북구",2013.06,174
"경상북도","북구",2013.07,195
"경상북도","북구",2013.08,183
"경상북도","북구",2013.09,189
"경상북도","북구",2013.10,205
"경상북도","북구",2013.11,180
"경상북도","북구",2013.12,181
"경상북도","북구",2014.01,223
"경상북도","북구",2014.02,178
"경상북도","북구",2014.03,230
"경상북도","북구",2014.04,227
"경상북도","북구",2014.05,185
"경상북도","북구",2014.06,189
"경상북도","북구",2014.07,181
"경상북도","북구",2014.08,203
"경상북도","북구",2014.09,177
"경상북도","북구",2014.10,186
"경상북도","북구",2014.11,193
"경상북도","북구",2014.12,182
"경상북도","북구",2015.01,215
"경상북도","북구",2015.02,199
"경상북도","북구",2015.03,226
"경상북도","북구",2015.04,212
"경상북도","북구",2015.05,197
"경상북도","북구",2015.06,191
"경상북도","북구",2015.07,178
"경상북도","북구",2015.08,209
"경상북도","북구",2015.09,201
"경상북도","북구",2015.10,186
"경상북도","북구",2015.11,167
"경상북도","북구",2015.12,159
"경상북도","북구",2016.01,223
"경상북도","북구",2016.02,198
"경상북도","북구",2016.03,207
"경상북도","북구",2016.04,176
"경상북도","북구",2016.05,204
"경상북도","북구",2016.06,168
"경상북도","북구",2016.07,178
"경상북도","북구",2016.08,166
"경상북도","북구",2016.09,169
"경상북도","북구",2016.10,187
"경상북도","북구",2016.11,129
"경상북도","북구",2016.12,127
"경상북도","북구",2017.01,193
"경상북도","북구",2017.02,176
"경상북도","북구",2017.03,166
"경상북도","북구",2017.04,153
"경상북도","북구",2017.05,165
"경상북도","북구",2017.06,160
"경상북도","북구",2017.07,147
"경상북도","북구",2017.08,157
"경상북도","북구",2017.09,157
"경상북도","북구",2017.10,164
"경상북도","북구",2017.11,131
"경상북도","북구",2017.12,134
"경상북도","북구",2018.01,147
"경상북도","북구",2018.02,120
"경상북도","북구",2018.03,161
"경상북도","북구",2018.04,141
"경상북도","북구",2018.05,147
"경상북도","북구",2018.06,144
"경상북도","북구",2018.07,133
"경상북도","북구",2018.08,138
"경상북도","북구",2018.09,139
"경상북도","북구",2018.10,136
"경상북도","북구",2018.11,142
"경상북도","북구",2018.12,121
"경상북도","북구",2019.01,142
"경상북도","북구",2019.02,133
"경상북도","북구",2019.03,156
"경상북도","북구",2019.04,133
"경상북도","북구",2019.05,117
"경상북도","북구",2019.06,127
"경상북도","북구",2019.07,108
"경상북도","북구",2019.08,117
"경상북도","북구",2019.09,121
"경상북도","북구",2019.10,128
"경상북도","북구",2019.11,111
"경상북도","북구",2019.12,87
"경상북도","북구",2020.01,149
"경상북도","북구",2020.02,126
"경상북도","북구",2020.03,114
"경상북도","북구",2020.04,115
"경상북도","북구",2020.05,127
"경상북도","북구",2020.06,116
"경상북도","북구",2020.07,119
"경상북도","북구",2020.08,107
"경상북도","북구",2020.09,120
"경상북도","북구",2020.10,107
"경상북도","북구",2020.11,101
"경상북도","북구",2020.12,90
"경상북도","북구",2021.01,109
"경상북도","북구",2021.02,110
"경상북도","북구",2021.03,114
"경상북도","북구",2021.04,111
"경상북도","북구",2021.05,104
"경상북도","북구",2021.06,92
"경상북도","북구",2021.07,113
"경상북도","북구",2021.08,119
"경상북도","북구",2021.09,110
"경상북도","북구",2021.10,79
"경상북도","북구",2021.11,113
"경상북도","북구",2021.12,91
"경상북도","경주시",2012.01,197
"경상북도","경주시",2012.02,171
"경상북도","경주시",2012.03,211
"경상북도","경주시",2012.04,178
"경상북도","경주시",2012.05,185
"경상북도","경주시",2012.06,141
"경상북도","경주시",2012.07,167
"경상북도","경주시",2012.08,154
"경상북도","경주시",2012.09,177
"경상북도","경주시",2012.10,162
"경상북도","경주시",2012.11,144
"경상북도","경주시",2012.12,133
"경상북도","경주시",2013.01,194
"경상북도","경주시",2013.02,152
"경상북도","경주시",2013.03,164
"경상북도","경주시",2013.04,138
"경상북도","경주시",2013.05,145
"경상북도","경주시",2013.06,111
"경상북도","경주시",2013.07,169
"경상북도","경주시",2013.08,127
"경상북도","경주시",2013.09,171
"경상북도","경주시",2013.10,148
"경상북도","경주시",2013.11,141
"경상북도","경주시",2013.12,114
"경상북도","경주시",2014.01,171
"경상북도","경주시",2014.02,164
"경상북도","경주시",2014.03,156
"경상북도","경주시",2014.04,135
"경상북도","경주시",2014.05,149
"경상북도","경주시",2014.06,120
"경상북도","경주시",2014.07,132
"경상북도","경주시",2014.08,151
"경상북도","경주시",2014.09,153
"경상북도","경주시",2014.10,154
"경상북도","경주시",2014.11,118
"경상북도","경주시",2014.12,136
"경상북도","경주시",2015.01,157
"경상북도","경주시",2015.02,136
"경상북도","경주시",2015.03,151
"경상북도","경주시",2015.04,136
"경상북도","경주시",2015.05,151
"경상북도","경주시",2015.06,137
"경상북도","경주시",2015.07,151
"경상북도","경주시",2015.08,151
"경상북도","경주시",2015.09,137
"경상북도","경주시",2015.10,155
"경상북도","경주시",2015.11,147
"경상북도","경주시",2015.12,134
"경상북도","경주시",2016.01,169
"경상북도","경주시",2016.02,131
"경상북도","경주시",2016.03,148
"경상북도","경주시",2016.04,138
"경상북도","경주시",2016.05,129
"경상북도","경주시",2016.06,128
"경상북도","경주시",2016.07,146
"경상북도","경주시",2016.08,132
"경상북도","경주시",2016.09,140
"경상북도","경주시",2016.10,129
"경상북도","경주시",2016.11,120
"경상북도","경주시",2016.12,117
"경상북도","경주시",2017.01,140
"경상북도","경주시",2017.02,118
"경상북도","경주시",2017.03,120
"경상북도","경주시",2017.04,111
"경상북도","경주시",2017.05,125
"경상북도","경주시",2017.06,96
"경상북도","경주시",2017.07,125
"경상북도","경주시",2017.08,124
"경상북도","경주시",2017.09,109
"경상북도","경주시",2017.10,100
"경상북도","경주시",2017.11,97
"경상북도","경주시",2017.12,99
"경상북도","경주시",2018.01,120
"경상북도","경주시",2018.02,88
"경상북도","경주시",2018.03,132
"경상북도","경주시",2018.04,109
"경상북도","경주시",2018.05,106
"경상북도","경주시",2018.06,93
"경상북도","경주시",2018.07,103
"경상북도","경주시",2018.08,96
"경상북도","경주시",2018.09,102
"경상북도","경주시",2018.10,111
"경상북도","경주시",2018.11,92
"경상북도","경주시",2018.12,99
"경상북도","경주시",2019.01,105
"경상북도","경주시",2019.02,94
"경상북도","경주시",2019.03,114
"경상북도","경주시",2019.04,95
"경상북도","경주시",2019.05,87
"경상북도","경주시",2019.06,78
"경상북도","경주시",2019.07,88
"경상북도","경주시",2019.08,97
"경상북도","경주시",2019.09,82
"경상북도","경주시",2019.10,84
"경상북도","경주시",2019.11,116
"경상북도","경주시",2019.12,72
"경상북도","경주시",2020.01,103
"경상북도","경주시",2020.02,88
"경상북도","경주시",2020.03,109
"경상북도","경주시",2020.04,120
"경상북도","경주시",2020.05,79
"경상북도","경주시",2020.06,73
"경상북도","경주시",2020.07,105
"경상북도","경주시",2020.08,85
"경상북도","경주시",2020.09,90
"경상북도","경주시",2020.10,96
"경상북도","경주시",2020.11,83
"경상북도","경주시",2020.12,72
"경상북도","경주시",2021.01,95
"경상북도","경주시",2021.02,82
"경상북도","경주시",2021.03,101
"경상북도","경주시",2021.04,117
"경상북도","경주시",2021.05,86
"경상북도","경주시",2021.06,90
"경상북도","경주시",2021.07,80
"경상북도","경주시",2021.08,88
"경상북도","경주시",2021.09,85
"경상북도","경주시",2021.10,90
"경상북도","경주시",2021.11,89
"경상북도","경주시",2021.12,59
"경상북도","김천시",2012.01,107
"경상북도","김천시",2012.02,109
"경상북도","김천시",2012.03,105
"경상북도","김천시",2012.04,100
"경상북도","김천시",2012.05,91
"경상북도","김천시",2012.06,82
"경상북도","김천시",2012.07,83
"경상북도","김천시",2012.08,96
"경상북도","김천시",2012.09,116
"경상북도","김천시",2012.10,94
"경상북도","김천시",2012.11,92
"경상북도","김천시",2012.12,79
"경상북도","김천시",2013.01,98
"경상북도","김천시",2013.02,91
"경상북도","김천시",2013.03,72
"경상북도","김천시",2013.04,72
"경상북도","김천시",2013.05,77
"경상북도","김천시",2013.06,85
"경상북도","김천시",2013.07,95
"경상북도","김천시",2013.08,85
"경상북도","김천시",2013.09,92
"경상북도","김천시",2013.10,71
"경상북도","김천시",2013.11,90
"경상북도","김천시",2013.12,70
"경상북도","김천시",2014.01,99
"경상북도","김천시",2014.02,85
"경상북도","김천시",2014.03,80
"경상북도","김천시",2014.04,96
"경상북도","김천시",2014.05,83
"경상북도","김천시",2014.06,64
"경상북도","김천시",2014.07,72
"경상북도","김천시",2014.08,95
"경상북도","김천시",2014.09,82
"경상북도","김천시",2014.10,77
"경상북도","김천시",2014.11,71
"경상북도","김천시",2014.12,76
"경상북도","김천시",2015.01,99
"경상북도","김천시",2015.02,76
"경상북도","김천시",2015.03,80
"경상북도","김천시",2015.04,85
"경상북도","김천시",2015.05,71
"경상북도","김천시",2015.06,79
"경상북도","김천시",2015.07,79
"경상북도","김천시",2015.08,93
"경상북도","김천시",2015.09,86
"경상북도","김천시",2015.10,97
"경상북도","김천시",2015.11,76
"경상북도","김천시",2015.12,91
"경상북도","김천시",2016.01,122
"경상북도","김천시",2016.02,83
"경상북도","김천시",2016.03,101
"경상북도","김천시",2016.04,97
"경상북도","김천시",2016.05,78
"경상북도","김천시",2016.06,108
"경상북도","김천시",2016.07,104
"경상북도","김천시",2016.08,110
"경상북도","김천시",2016.09,87
"경상북도","김천시",2016.10,93
"경상북도","김천시",2016.11,75
"경상북도","김천시",2016.12,65
"경상북도","김천시",2017.01,92
"경상북도","김천시",2017.02,74
"경상북도","김천시",2017.03,110
"경상북도","김천시",2017.04,101
"경상북도","김천시",2017.05,90
"경상북도","김천시",2017.06,83
"경상북도","김천시",2017.07,99
"경상북도","김천시",2017.08,87
"경상북도","김천시",2017.09,97
"경상북도","김천시",2017.10,81
"경상북도","김천시",2017.11,72
"경상북도","김천시",2017.12,80
"경상북도","김천시",2018.01,101
"경상북도","김천시",2018.02,82
"경상북도","김천시",2018.03,98
"경상북도","김천시",2018.04,76
"경상북도","김천시",2018.05,80
"경상북도","김천시",2018.06,98
"경상북도","김천시",2018.07,81
"경상북도","김천시",2018.08,91
"경상북도","김천시",2018.09,79
"경상북도","김천시",2018.10,68
"경상북도","김천시",2018.11,89
"경상북도","김천시",2018.12,74
"경상북도","김천시",2019.01,101
"경상북도","김천시",2019.02,75
"경상북도","김천시",2019.03,90
"경상북도","김천시",2019.04,60
"경상북도","김천시",2019.05,94
"경상북도","김천시",2019.06,82
"경상북도","김천시",2019.07,81
"경상북도","김천시",2019.08,67
"경상북도","김천시",2019.09,59
"경상북도","김천시",2019.10,63
"경상북도","김천시",2019.11,54
"경상북도","김천시",2019.12,52
"경상북도","김천시",2020.01,85
"경상북도","김천시",2020.02,74
"경상북도","김천시",2020.03,69
"경상북도","김천시",2020.04,74
"경상북도","김천시",2020.05,78
"경상북도","김천시",2020.06,56
"경상북도","김천시",2020.07,63
"경상북도","김천시",2020.08,60
"경상북도","김천시",2020.09,81
"경상북도","김천시",2020.10,89
"경상북도","김천시",2020.11,52
"경상북도","김천시",2020.12,61
"경상북도","김천시",2021.01,74
"경상북도","김천시",2021.02,66
"경상북도","김천시",2021.03,80
"경상북도","김천시",2021.04,69
"경상북도","김천시",2021.05,75
"경상북도","김천시",2021.06,72
"경상북도","김천시",2021.07,73
"경상북도","김천시",2021.08,50
"경상북도","김천시",2021.09,71
"경상북도","김천시",2021.10,61
"경상북도","김천시",2021.11,65
"경상북도","김천시",2021.12,53
"경상북도","안동시",2012.01,169
"경상북도","안동시",2012.02,141
"경상북도","안동시",2012.03,135
"경상북도","안동시",2012.04,147
"경상북도","안동시",2012.05,140
"경상북도","안동시",2012.06,128
"경상북도","안동시",2012.07,134
"경상북도","안동시",2012.08,135
"경상북도","안동시",2012.09,120
"경상북도","안동시",2012.10,149
"경상북도","안동시",2012.11,133
"경상북도","안동시",2012.12,109
"경상북도","안동시",2013.01,162
"경상북도","안동시",2013.02,137
"경상북도","안동시",2013.03,133
"경상북도","안동시",2013.04,105
"경상북도","안동시",2013.05,127
"경상북도","안동시",2013.06,114
"경상북도","안동시",2013.07,123
"경상북도","안동시",2013.08,127
"경상북도","안동시",2013.09,125
"경상북도","안동시",2013.10,116
"경상북도","안동시",2013.11,119
"경상북도","안동시",2013.12,109
"경상북도","안동시",2014.01,135
"경상북도","안동시",2014.02,104
"경상북도","안동시",2014.03,127
"경상북도","안동시",2014.04,131
"경상북도","안동시",2014.05,107
"경상북도","안동시",2014.06,102
"경상북도","안동시",2014.07,107
"경상북도","안동시",2014.08,108
"경상북도","안동시",2014.09,120
"경상북도","안동시",2014.10,101
"경상북도","안동시",2014.11,92
"경상북도","안동시",2014.12,93
"경상북도","안동시",2015.01,159
"경상북도","안동시",2015.02,123
"경상북도","안동시",2015.03,151
"경상북도","안동시",2015.04,125
"경상북도","안동시",2015.05,118
"경상북도","안동시",2015.06,113
"경상북도","안동시",2015.07,111
"경상북도","안동시",2015.08,121
"경상북도","안동시",2015.09,133
"경상북도","안동시",2015.10,113
"경상북도","안동시",2015.11,120
"경상북도","안동시",2015.12,88
"경상북도","안동시",2016.01,127
"경상북도","안동시",2016.02,121
"경상북도","안동시",2016.03,142
"경상북도","안동시",2016.04,121
"경상북도","안동시",2016.05,98
"경상북도","안동시",2016.06,112
"경상북도","안동시",2016.07,106
"경상북도","안동시",2016.08,93
"경상북도","안동시",2016.09,111
"경상북도","안동시",2016.10,102
"경상북도","안동시",2016.11,106
"경상북도","안동시",2016.12,91
"경상북도","안동시",2017.01,147
"경상북도","안동시",2017.02,99
"경상북도","안동시",2017.03,110
"경상북도","안동시",2017.04,85
"경상북도","안동시",2017.05,105
"경상북도","안동시",2017.06,90
"경상북도","안동시",2017.07,113
"경상북도","안동시",2017.08,106
"경상북도","안동시",2017.09,93
"경상북도","안동시",2017.10,93
"경상북도","안동시",2017.11,77
"경상북도","안동시",2017.12,67
"경상북도","안동시",2018.01,97
"경상북도","안동시",2018.02,85
"경상북도","안동시",2018.03,71
"경상북도","안동시",2018.04,72
"경상북도","안동시",2018.05,82
"경상북도","안동시",2018.06,81
"경상북도","안동시",2018.07,87
"경상북도","안동시",2018.08,99
"경상북도","안동시",2018.09,76
"경상북도","안동시",2018.10,75
"경상북도","안동시",2018.11,53
"경상북도","안동시",2018.12,69
"경상북도","안동시",2019.01,82
"경상북도","안동시",2019.02,67
"경상북도","안동시",2019.03,78
"경상북도","안동시",2019.04,67
"경상북도","안동시",2019.05,70
"경상북도","안동시",2019.06,75
"경상북도","안동시",2019.07,87
"경상북도","안동시",2019.08,67
"경상북도","안동시",2019.09,78
"경상북도","안동시",2019.10,80
"경상북도","안동시",2019.11,65
"경상북도","안동시",2019.12,52
"경상북도","안동시",2020.01,79
"경상북도","안동시",2020.02,85
"경상북도","안동시",2020.03,63
"경상북도","안동시",2020.04,68
"경상북도","안동시",2020.05,60
"경상북도","안동시",2020.06,52
"경상북도","안동시",2020.07,50
"경상북도","안동시",2020.08,49
"경상북도","안동시",2020.09,62
"경상북도","안동시",2020.10,66
"경상북도","안동시",2020.11,55
"경상북도","안동시",2020.12,37
"경상북도","안동시",2021.01,62
"경상북도","안동시",2021.02,60
"경상북도","안동시",2021.03,72
"경상북도","안동시",2021.04,57
"경상북도","안동시",2021.05,64
"경상북도","안동시",2021.06,57
"경상북도","안동시",2021.07,67
"경상북도","안동시",2021.08,84
"경상북도","안동시",2021.09,59
"경상북도","안동시",2021.10,58
"경상북도","안동시",2021.11,45
"경상북도","안동시",2021.12,52
"경상북도","구미시",2012.01,525
"경상북도","구미시",2012.02,473
"경상북도","구미시",2012.03,504
"경상북도","구미시",2012.04,432
"경상북도","구미시",2012.05,436
"경상북도","구미시",2012.06,416
"경상북도","구미시",2012.07,448
"경상북도","구미시",2012.08,416
"경상북도","구미시",2012.09,453
"경상북도","구미시",2012.10,458
"경상북도","구미시",2012.11,434
"경상북도","구미시",2012.12,391
"경상북도","구미시",2013.01,471
"경상북도","구미시",2013.02,428
"경상북도","구미시",2013.03,409
"경상북도","구미시",2013.04,400
"경상북도","구미시",2013.05,399
"경상북도","구미시",2013.06,348
"경상북도","구미시",2013.07,429
"경상북도","구미시",2013.08,411
"경상북도","구미시",2013.09,435
"경상북도","구미시",2013.10,385
"경상북도","구미시",2013.11,341
"경상북도","구미시",2013.12,334
"경상북도","구미시",2014.01,460
"경상북도","구미시",2014.02,437
"경상북도","구미시",2014.03,427
"경상북도","구미시",2014.04,416
"경상북도","구미시",2014.05,400
"경상북도","구미시",2014.06,407
"경상북도","구미시",2014.07,405
"경상북도","구미시",2014.08,382
"경상북도","구미시",2014.09,398
"경상북도","구미시",2014.10,406
"경상북도","구미시",2014.11,377
"경상북도","구미시",2014.12,402
"경상북도","구미시",2015.01,473
"경상북도","구미시",2015.02,436
"경상북도","구미시",2015.03,460
"경상북도","구미시",2015.04,427
"경상북도","구미시",2015.05,392
"경상북도","구미시",2015.06,344
"경상북도","구미시",2015.07,388
"경상북도","구미시",2015.08,338
"경상북도","구미시",2015.09,423
"경상북도","구미시",2015.10,387
"경상북도","구미시",2015.11,352
"경상북도","구미시",2015.12,340
"경상북도","구미시",2016.01,438
"경상북도","구미시",2016.02,358
"경상북도","구미시",2016.03,399
"경상북도","구미시",2016.04,378
"경상북도","구미시",2016.05,369
"경상북도","구미시",2016.06,356
"경상북도","구미시",2016.07,335
"경상북도","구미시",2016.08,337
"경상북도","구미시",2016.09,385
"경상북도","구미시",2016.10,321
"경상북도","구미시",2016.11,310
"경상북도","구미시",2016.12,300
"경상북도","구미시",2017.01,374
"경상북도","구미시",2017.02,305
"경상북도","구미시",2017.03,354
"경상북도","구미시",2017.04,290
"경상북도","구미시",2017.05,318
"경상북도","구미시",2017.06,313
"경상북도","구미시",2017.07,322
"경상북도","구미시",2017.08,297
"경상북도","구미시",2017.09,308
"경상북도","구미시",2017.10,279
"경상북도","구미시",2017.11,298
"경상북도","구미시",2017.12,269
"경상북도","구미시",2018.01,321
"경상북도","구미시",2018.02,264
"경상북도","구미시",2018.03,351
"경상북도","구미시",2018.04,296
"경상북도","구미시",2018.05,301
"경상북도","구미시",2018.06,267
"경상북도","구미시",2018.07,273
"경상북도","구미시",2018.08,280
"경상북도","구미시",2018.09,244
"경상북도","구미시",2018.10,242
"경상북도","구미시",2018.11,266
"경상북도","구미시",2018.12,255
"경상북도","구미시",2019.01,303
"경상북도","구미시",2019.02,274
"경상북도","구미시",2019.03,272
"경상북도","구미시",2019.04,246
"경상북도","구미시",2019.05,229
"경상북도","구미시",2019.06,241
"경상북도","구미시",2019.07,207
"경상북도","구미시",2019.08,226
"경상북도","구미시",2019.09,217
"경상북도","구미시",2019.10,251
"경상북도","구미시",2019.11,230
"경상북도","구미시",2019.12,195
"경상북도","구미시",2020.01,261
"경상북도","구미시",2020.02,221
"경상북도","구미시",2020.03,257
"경상북도","구미시",2020.04,219
"경상북도","구미시",2020.05,239
"경상북도","구미시",2020.06,216
"경상북도","구미시",2020.07,209
"경상북도","구미시",2020.08,230
"경상북도","구미시",2020.09,230
"경상북도","구미시",2020.10,220
"경상북도","구미시",2020.11,204
"경상북도","구미시",2020.12,189
"경상북도","구미시",2021.01,224
"경상북도","구미시",2021.02,198
"경상북도","구미시",2021.03,218
"경상북도","구미시",2021.04,234
"경상북도","구미시",2021.05,193
"경상북도","구미시",2021.06,213
"경상북도","구미시",2021.07,207
"경상북도","구미시",2021.08,203
"경상북도","구미시",2021.09,199
"경상북도","구미시",2021.10,174
"경상북도","구미시",2021.11,200
"경상북도","구미시",2021.12,146
"경상북도","영주시",2012.01,85
"경상북도","영주시",2012.02,69
"경상북도","영주시",2012.03,74
"경상북도","영주시",2012.04,66
"경상북도","영주시",2012.05,85
